,Created_at,Tweet id,Text
68, _json={'created_at': 'Mon Mar 09 11:25:00 +0000 2020', 'id': 1236976275094474753,"['text', 'one', 'key', 'success', 'build', 'team', 'camaraderie', 'httpstcokbtytm21ep', 'camaraderie', 'team', 'teamwork', 'positive', 'cio', 'httpstcozi1oigosmi']"
69, _json={'created_at': 'Mon Mar 09 11:24:22 +0000 2020', 'id': 1236976116142915590,"['text', 'rose', 'flower', 'bud']"
70, _json={'created_at': 'Mon Mar 09 11:24:17 +0000 2020', 'id': 1236976096400334848,"['text', 'rt', 'apparelpurple', 'stay', 'positive', 'stay', 'stylish', 'mantra', 'day', 'nobody', 'stylish', 'smiling', 'individual', 'many', 'tr']"
71, _json={'created_at': 'Mon Mar 09 11:24:11 +0000 2020', 'id': 1236976067891494913,"['text', 'stay', 'positive', 'stay', 'stylish', 'mantra', 'day', 'nobody', 'stylish', 'smiling', 'individual', 'many', 'httpstcoee5fbotaz6']"
72, _json={'created_at': 'Mon Mar 09 11:22:44 +0000 2020', 'id': 1236975703574413312,"['text', 'cluster', 'pink', 'lilac', 'flower', 'misty', 'beauty', 'spring', 'season', 'art', 'print', 'httpstcogmnz2a1s1l', 'pink', 'lilac', 'httpstcoxxq50dghqu']"
73, _json={'created_at': 'Mon Mar 09 11:22:05 +0000 2020', 'id': 1236975542697521154,"['text', 'early', 'judge', 'anything', 'yet', 'let', 'give', 'cabinet', 'little', 'faith', 'themnpositive', 'newcabinet', 'prayformalaysia']"
74, _json={'created_at': 'Mon Mar 09 11:21:42 +0000 2020', 'id': 1236975442764144641,"['text', 'cant', 'travel', 'world', 'today', 'bring', 'world', 'youn', 'nhttpstcoxpbzxscsrlnnntravelgram', 'travelblogger', 'httpstcot27tddlkap']"
75, _json={'created_at': 'Mon Mar 09 11:21:40 +0000 2020', 'id': 1236975436439130114,"['text', 'old', 'pirate', 'influence']"
76, _json={'created_at': 'Mon Mar 09 11:21:17 +0000 2020', 'id': 1236975340574162944,"['text', 'rt', 'wearesimplemen', 'battle', 'tough', 'time', 'make', 'victory', 'much', 'sweeter', 'live', 'love', 'life', 'positive', 'positi']"
77, _json={'created_at': 'Mon Mar 09 11:20:47 +0000 2020', 'id': 1236975214472368128,"['text', 'battle', 'tough', 'time', 'make', 'victory', 'much', 'sweeter', 'live', 'love', 'life', 'positive', 'httpstcokyk2gs4tdu']"
78, _json={'created_at': 'Mon Mar 09 11:18:49 +0000 2020', 'id': 1236974717636050946,"['text', 'rt', 'mhorst418', 'inspiration', 'motivation', 'positive', 'positiveenergy', 'positivevibes', 'positivethoughts', 'positivelife', 'lowell']"
79, _json={'created_at': 'Mon Mar 09 11:15:09 +0000 2020', 'id': 1236973797095477251,"['text', 'glad', 'family', 'enjoyed', 'stay', 'alison', 'nn', 'nnreview', '5stars', 'positive', 'feedback', 'norfolk', 'httpstco5ebpqvjnma']"
80, _json={'created_at': 'Mon Mar 09 11:13:21 +0000 2020', 'id': 1236973343385047040,"['text', 'rt', 'mirendar', 'tell', 'truth', 'invest', 'spirit', 'music', 'nnas', 'musician']"
81, _json={'created_at': 'Mon Mar 09 11:12:45 +0000 2020', 'id': 1236973190162927618,"['text', 'big', 'bailey', 'p', 'weeklet', 'av', 'hope', 'everyone', 'smash', 'week', 'spread', 'love', 'way', 'httpstcosvy8jb5e1d']"
82, _json={'created_at': 'Mon Mar 09 11:11:11 +0000 2020', 'id': 1236972799312478211,"['text', 'happy', 'monday', 'hope', 'everyone', 'great', 'week', 'monday', 'positive', 'freelancegraphicdesign', 'freelancework', 'httpstcoezphtp2tdb']"
83, _json={'created_at': 'Mon Mar 09 11:05:26 +0000 2020', 'id': 1236971350822129666,"['text', 'rt', 'thetwiterist', 'changing', 'game', 'overwatch', 'join', 'u', 'httpstcosw9juwbvwxnnstreamer', 'twitch', 'game', 'positive', 'fun', 'playthroug']"
84, _json={'created_at': 'Mon Mar 09 11:05:20 +0000 2020', 'id': 1236971326809804801,"['text', 'changing', 'game', 'overwatch', 'join', 'u', 'httpstcosw9juwbvwxnnstreamer', 'twitch', 'game', 'positive', 'fun', 'playthrough', 'chillgang']"
85, _json={'created_at': 'Mon Mar 09 11:04:32 +0000 2020', 'id': 1236971125277687816,"['text', 'action', 'high', 'road', 'selfconfidence', 'selfesteem', 'elenaharring', 'startacting', 'confidenceisbeauty', 'httpstcot0azexhdgr']"
86, _json={'created_at': 'Mon Mar 09 11:03:34 +0000 2020', 'id': 1236970880581894147,"['text', 'rt', 'marshawright', 'wanna', 'revamp', 'affirmation', 'look', 'thinkbigsundaywithmarsha', 'inspirationnnsend', 'positive', 'quote', 'wit']"
87, _json={'created_at': 'Mon Mar 09 11:02:49 +0000 2020', 'id': 1236970690651262977,"['text', 'positive', 'nno', 'sorrow', 'continues', 'joy', 'nlasts', 'httpstcohaaetyda94']"
88, _json={'created_at': 'Mon Mar 09 11:01:40 +0000 2020', 'id': 1236970401038622720,"['text', 'happy', 'monday', 'let', 'get', 'week', 'great', 'startnget', 'monthly', 'appointment', 'scheduled', 'spot', 'fill', 'httpstconpnlfr9p2v']"
89, _json={'created_at': 'Mon Mar 09 11:01:11 +0000 2020', 'id': 1236970283300511746,"['text', 'daily', 'reminder', 'wordsofwisdom', 'quote', 'amazing', 'positive', 'individuality', 'prepared', 'suceed', 'thehudsonianblog', 'httpstconygzyrjxit']"
90, _json={'created_at': 'Mon Mar 09 10:59:09 +0000 2020', 'id': 1236969771117113344,"['text', 'happens']"
91, _json={'created_at': 'Mon Mar 09 10:56:23 +0000 2020', 'id': 1236969074850217984,"['text', 'rt', 'mirendar', 'tell', 'truth', 'invest', 'spirit', 'music', 'nnas', 'musician']"
92, _json={'created_at': 'Mon Mar 09 10:54:42 +0000 2020', 'id': 1236968650730545152,"['text', 'monday', 'vibe', 'sparkle', 'npositivity', 'positivevibes', 'love', 'motivation', 'inspiration', 'happiness', 'selflove', 'life', 'httpstco2gwdoqxbed']"
93, _json={'created_at': 'Mon Mar 09 10:54:00 +0000 2020', 'id': 1236968473776930816,"['text', 'rt', 'piscesareus', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'astrology']"
94, _json={'created_at': 'Mon Mar 09 10:53:22 +0000 2020', 'id': 1236968316083855361,"['text', 'teacher', 'make', 'impossible']"
95, _json={'created_at': 'Mon Mar 09 10:45:02 +0000 2020', 'id': 1236966215773544448,"['text', 'kind', 'attitude', 'bring', 'life', 'business', 'everyone', 'good', 'bad', 'day', 'acknowledging', 'bad', 'httpstcolvptxn9en1']"
96, _json={'created_at': 'Mon Mar 09 10:41:44 +0000 2020', 'id': 1236965386450546689,"['text', 'rt', 'mobilefoot', 'agree', 'true']"
97, _json={'created_at': 'Mon Mar 09 10:41:44 +0000 2020', 'id': 1236965386114891776,"['text', 'inspiration', 'motivation', 'positive', 'positiveenergy', 'positivevibes', 'positivethoughts', 'positivelife', 'lowell']"
98, _json={'created_at': 'Mon Mar 09 10:38:45 +0000 2020', 'id': 1236964637486309376,"['text', 'winner', 'solution', 'every', 'problem', 'loser', 'problem', 'every', 'solutionpositive', 'attitude']"
99, _json={'created_at': 'Mon Mar 09 12:45:52 +0000 2020', 'id': 1236996627182882816,"['text', 'happy', 'international', 'woman', 'day', 'nquote', 'quote', 'quotesoftheday', 'quoteoftheday', 'positive', 'instagood', 'positivevibes', 'httpstcohgjqo4ccp3']"
100, _json={'created_at': 'Mon Mar 09 12:45:17 +0000 2020', 'id': 1236996479279149059,"['text', 'quote', 'gt', 'httpstcoivgonpvqronnseeneasy', 'motivational', 'motivate', 'inspirational', 'inspire', 'quote', 'httpstcon48dbqhvmp']"
101, _json={'created_at': 'Mon Mar 09 12:43:19 +0000 2020', 'id': 1236995985101828099,"['text', 'rt', 'chidambara09', 'missouri', 'coronavirus', 'father', 'woman', 'tested', 'positive', 'violated', 'selfquarantine', 'take', 'another', 'daughter']"
102, _json={'created_at': 'Mon Mar 09 12:43:17 +0000 2020', 'id': 1236995973735485440,"['text', 'happy', 'international', 'woman', 'day', 'nquote', 'quote', 'quotesoftheday', 'quoteoftheday', 'positive', 'instagood', 'womansday', 'httpstcow9wmygzsgx']"
