,Created_at,Tweet id,Text
101, _json={'created_at': 'Mon Mar 09 14:41:55 +0000 2020', 'id': 1237025832188743680,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
102, _json={'created_at': 'Mon Mar 09 14:41:47 +0000 2020', 'id': 1237025798852423680,"['text', 'meet', 'beauty', 'next', 'week', 'sharonneedles', 'first', 'queen', 'fell', 'love', 'taught', 'u', 'weirdo', 'ke', 'httpstcovrwqwbuhb0']"
103, _json={'created_at': 'Mon Mar 09 14:41:43 +0000 2020', 'id': 1237025778887528448,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
104, _json={'created_at': 'Mon Mar 09 14:40:45 +0000 2020', 'id': 1237025537861828610,"['text', '2', 'day', 'untill', 'see', 'fluffyguy', 'second', 'time', 'excited', 'uofi', 'httpstcoj26basg6km']"
105, _json={'created_at': 'Mon Mar 09 14:39:00 +0000 2020', 'id': 1237025097879302146,"['text', 'time', 'fun', 'filled', 'day', 'dmvexcited']"
106, _json={'created_at': 'Mon Mar 09 14:38:30 +0000 2020', 'id': 1237024971622416384,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
107, _json={'created_at': 'Mon Mar 09 14:37:22 +0000 2020', 'id': 1237024686107746304,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
108, _json={'created_at': 'Mon Mar 09 14:37:05 +0000 2020', 'id': 1237024616088064001,"['text', 'rt', 'javgo5400', 'double', 'crossbar', 'challenge', 'monday', 'gonna', 'great', 'week', 'think', 'tad', 'excitedgo5400', 'soccer', 'soccer']"
109, _json={'created_at': 'Mon Mar 09 14:36:45 +0000 2020', 'id': 1237024531274960896,"['text', 'rt', 'burencyofficial', 'according', 'roadmap']"
110, _json={'created_at': 'Mon Mar 09 14:36:34 +0000 2020', 'id': 1237024482314915841,"['text', 'according', 'roadmap']"
111, _json={'created_at': 'Mon Mar 09 14:35:45 +0000 2020', 'id': 1237024277544632320,"['text', 'catch', 'deal', 'going', 'vision']"
112, _json={'created_at': 'Mon Mar 09 14:32:13 +0000 2020', 'id': 1237023388926799873,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
113, _json={'created_at': 'Mon Mar 09 14:27:30 +0000 2020', 'id': 1237022204342095872,"['text', 'early', 'morning', 'flight', 'home', 'guy', 'go', 'find', 'toilet', 'paper', 'oh', 'wait', 'already', 'never', 'min', 'httpstco2buzcw5xay']"
114, _json={'created_at': 'Mon Mar 09 14:27:14 +0000 2020', 'id': 1237022134288953345,"['text', 'rt', 'spaniardbelfast', 'seen', 'work', 'going', 'little', 'brother', 'pablosbelfast', 'street', 'long', 'nexcit']"
115, _json={'created_at': 'Mon Mar 09 14:26:54 +0000 2020', 'id': 1237022050922967040,"['text', 'seen', 'work', 'going', 'little', 'brother', 'pablosbelfast', 'street', 'long', 'httpstcotmr4xx0omp']"
116, _json={'created_at': 'Mon Mar 09 14:24:38 +0000 2020', 'id': 1237021482133237760,"['text', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'httpstcoexlqgxrh41']"
117, _json={'created_at': 'Mon Mar 09 14:23:38 +0000 2020', 'id': 1237021229837475840,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
118, _json={'created_at': 'Mon Mar 09 14:20:30 +0000 2020', 'id': 1237020441786671115,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
119, _json={'created_at': 'Mon Mar 09 14:18:20 +0000 2020', 'id': 1237019896174837761,"['text', 'coffee', 'amp', 'flapjack', 'already']"
120, _json={'created_at': 'Mon Mar 09 14:17:50 +0000 2020', 'id': 1237019770014269442,"['text', 'neighbourshq', 'alan', 'neighbourshq', 'wait', 'tonight', 'neighbour', 'storyline', 'really', 'heating', 'bril', 'httpstcohyyqo6vyjy']"
121, _json={'created_at': 'Mon Mar 09 14:15:10 +0000 2020', 'id': 1237019100804567041,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
122, _json={'created_at': 'Mon Mar 09 14:12:43 +0000 2020', 'id': 1237018483704991746,"['text', '22', 'week', 'today', 'belly', 'comparison', 'boy', 'left', 'avery', 'right', 'bump', 'nnpregnant', 'httpstcofurieco6xy']"
123, _json={'created_at': 'Mon Mar 09 14:09:33 +0000 2020', 'id': 1237017684044402689,"['text', 'castle', 'height', 'middle', 'interest', 'meeting', 'cheer', 'rhhs', 'went', 'amazing', 'morning', 'wow', '41', 'interested', 'httpstcoguxbfenbkp']"
124, _json={'created_at': 'Mon Mar 09 14:07:48 +0000 2020', 'id': 1237017246465212418,"['text', 'rt', 'northwest200', 'always', 'get', 'excited', 'banner', 'appears', 'metropole', 'corner', 'know', 'thing', 'getting', 'closer', 'pas']"
125, _json={'created_at': 'Mon Mar 09 14:05:32 +0000 2020', 'id': 1237016675968372738,"['text', 'awaited', 'second', 'single', 'tmrw', 'u200d', '5pmnnmastersecondsingle', 'excited', 'httpstcoe3nqrhou7b']"
126, _json={'created_at': 'Mon Mar 09 14:05:21 +0000 2020', 'id': 1237016628115668994,"['text', 'positive', 'feedbacksnnnnntransformation', 'nmind', 'nmetamorphosisnpurposenlonglife', 'nfulfillment', 'httpstconqah1pfwlg']"
127, _json={'created_at': 'Mon Mar 09 14:04:29 +0000 2020', 'id': 1237016411064729601,"['text', 'win', 'lose']"
128, _json={'created_at': 'Mon Mar 09 14:03:53 +0000 2020', 'id': 1237016258148737026,"['text', 'experience', 'secured', 'glow', 'diminish', 'shinennnntransformation', 'nmind', 'nmetamorphosis', 'httpstco359ctkvrm7']"
129, _json={'created_at': 'Mon Mar 09 14:03:00 +0000 2020', 'id': 1237016037981290497,"['text', 'sometime', 'leap', 'joy']"
130, _json={'created_at': 'Mon Mar 09 14:02:31 +0000 2020', 'id': 1237015916577271808,"['text', 'use', 'challenge', 'grow', 'improvenbe', 'secured', 'glow', 'diminish', 'shinennnntransformation', 'httpstcoxqd58qws4g']"
131, _json={'created_at': 'Mon Mar 09 14:01:39 +0000 2020', 'id': 1237015697919823873,"['text', 'responsibility', 'keep', 'learning']"
