,Created_at,Tweet id,Text
80, _json={'created_at': 'Mon Mar 09 15:01:08 +0000 2020', 'id': 1237030665037606912,"['text', 'rt', 'sobczaksusan', 'julietknows1', 'donnabrazile', 'obama', 'brazile', 'anger', 'symptom', 'amp', 'frustration', 'trump', 'success', 'amp', 'h']"
81, _json={'created_at': 'Mon Mar 09 15:01:05 +0000 2020', 'id': 1237030653121540097,"['text', 'rt', 'abdbozkurt', 'russia', 'tv', 'run', 'footage', 'showing', 'putin', 'made', 'turkey', 'president', 'erdogan', 'wait', 'frustration', 'kremlin', 'greeting']"
82, _json={'created_at': 'Mon Mar 09 15:00:52 +0000 2020', 'id': 1237030600634220545,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
83, _json={'created_at': 'Mon Mar 09 15:00:49 +0000 2020', 'id': 1237030585379454976,"['text', 'rt', 'jayrosennyu', 'sure', 'take', 'journalist', 'realize', 'white', 'house', 'sense', 'always', 'use']"
84, _json={'created_at': 'Mon Mar 09 15:00:48 +0000 2020', 'id': 1237030584691470337,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
85, _json={'created_at': 'Mon Mar 09 15:00:48 +0000 2020', 'id': 1237030582871261184,"['text', 'kelodymelody', 'haha']"
86, _json={'created_at': 'Mon Mar 09 15:00:43 +0000 2020', 'id': 1237030563585888258,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
87, _json={'created_at': 'Mon Mar 09 15:00:41 +0000 2020', 'id': 1237030555331502080,"['text', 'one', 'quickest', 'way', 'frustration', 'opinion', 'everything', 'nnthe', 'amount', 'fuck', 'give', 'httpstcozign0gfkzu']"
88, _json={'created_at': 'Mon Mar 09 15:00:38 +0000 2020', 'id': 1237030542757019648,"['text', 'richhud89', 'never', 'meant', 'cause', 'frustration', 'please', 'dm', 'u', 'detail', 'assist', 'httpstcogy1xit0vqq']"
89, _json={'created_at': 'Mon Mar 09 15:00:35 +0000 2020', 'id': 1237030528173424640,"['text', 'httpstcogbbhfnt4os', 'today', 'daily', 'moment', 'brought', 'frustration']"
